ID;Datum;BEOCODE;QUELLNR;O2 Milligram;O2 Prozent;Leitfaehigkeit;pH;TEMP_WASSER;Schuettung;SCHUETTUNG_METHODE;FOTO;BEMERKUNG;TEMP_LUFT;SCHUETTUNG_GESAMT;WETTER_VORTAG;WETTER_MESSTAG;Month
703;15.02.2013;328;978;10,66;92,6;206,3;8,04;5,31;0,5;1;1;;-2,84;NA;0;0;NA
872;26.02.2013;328;578;10,87;98,4;222;8,13;6,3;15;1;1;;-0,05;NA;1;6;NA
869;26.02.2013;328;576;10,84;96,4;221;8,08;6,01;5;1;1;;-0,2;NA;1;6;NA
868;26.02.2013;328;592;11,46;98,4;218,2;8,13;4,67;3;1;1;;-0,34;NA;1;6;NA
2386;26.02.2013;328;459;11,36;94,5;180,3;8,19;3,73;0,8;1;1;;-0,8;NA;1;6;NA
871;26.02.2013;328;978;10,83;93,1;211,7;8,09;4,99;0,5;1;1;40 m unterhalb des Messpunktes;-2,65;NA;1;6;NA
870;26.02.2013;328;350;11,14;99,5;264;8,12;4,22;0,3;1;1;;-1,93;NA;1;6;NA
866;26.02.2013;328;503;9,73;84,8;187,2;7,96;4,2;0,2;1;1;20 m unterhalb des Weges;-0,79;1;1;6;NA
867;26.02.2013;328;0;10,95;94,8;230;7,91;5,14;0,1;1;1;40 m unterhalb von Gel?nde;-1,46;1;1;6;NA
712;13.03.2013;328;578;10,76;99,3;216,8;8,08;6,3;40;1;1;;1,9;NA;1;6;NA
709;13.03.2013;328;576;10,68;97,5;221;8,16;6,2;5;1;1;;0;NA;1;6;NA
711;13.03.2013;328;978;11,11;99;184,1;8,06;5,2;2;1;1;;0,1;NA;1;6;NA
708;13.03.2013;328;592;11,1;98,3;221;8,16;4,8;2;1;1;;0;NA;1;6;NA
710;13.03.2013;328;350;10,95;99,5;264;8,14;4,2;0,1;1;1;;-3,1;NA;1;6;NA
707;13.03.2013;328;0;10,91;96,6;201,8;8,01;5,5;0,1;1;1;;0,3;NA;1;6;NA
706;14.03.2013;328;503;10,33;92,9;182,7;7,98;4,7;2;1;1;;-4,8;NA;0;6;NA
705;14.03.2013;334;459;12,02;102,5;187,1;8,28;4,1;1;1;1;;-5;NA;0;6;NA
807;27.03.2013;324;503;10,39;91,5;188;8,02;4,56;0,1;1;1;;-2,31;1;0;0;NA
864;27.03.2013;324;459;11,3;98,8;182,7;7,99;5,13;0,05;1;1;bew?kt;-1,63;NA;0;0;NA
808;27.03.2013;324;0;10,84;96,1;229;7,88;5,33;0,05;1;1;;-2,28;1;0;0;NA
812;27.03.2013;324;978;10,45;94,2;201,2;8,02;5,38;0,05;1;1;;-3,5;NA;0;0;NA
813;28.03.2013;327;578;10,91;99;225;8,12;6,08;40;1;1;;-2;NA;0;0;NA
810;28.03.2013;324;576;10,66;96,3;223;8,11;5,9;20;1;1;;-1,6;NA;0;0;NA
809;28.03.2013;324;592;11,89;100;220;8,17;4,6;5;1;1;;0;NA;0;0;NA
811;28.03.2013;324;350;10,93;99,2;266;8,19;4,9;0,5;1;1;;2;NA;0;0;NA
763;10.04.2013;324;578;10,69;98,2;226;8,01;6,25;40;1;1;;9,8;NA;1;3;NA
759;10.04.2013;324;592;10,23;94,9;222;8,03;4,75;3;1;1;;5,68;NA;1;3;NA
757;10.04.2013;324;503;10,55;93,2;191;7,93;4,63;0,8;1;1;;4,08;10;1;3;NA
762;10.04.2013;328;978;10,74;95,6;207,8;7,97;5,4;0,3;1;1;;6,73;NA;1;3;NA
756;10.04.2013;324;459;11;98,5;180,4;8,51;4,03;0,2;1;1;;4,9;NA;1;3;NA
761;10.04.2013;324;350;10,74;98,7;263;7,97;4,34;0,1;1;1;;1,35;NA;1;3;NA
758;10.04.2013;324;0;10,62;95,5;220;7,92;5,18;0,1;1;2;;4,85;3;1;3;NA
754;23.04.2013;328;978;11,51;99,8;154,1;8,28;4,18;NA;1;1;;5,38;NA;10;10;NA
755;23.04.2013;328;578;10,97;98,8;225;8,05;6,3;25;1;1;;6,72;NA;10;10;NA
752;23.04.2013;328;576;10,48;95,2;225;8,07;5,89;10;1;1;;6,48;NA;10;10;NA
751;23.04.2013;328;592;11,49;98,7;198,9;8,06;4,54;8;1;1;;5,1;NA;10;10;NA
748;23.04.2013;328;459;11,18;98,7;170,5;8,04;3,56;5;1;1;;5,45;NA;10;10;NA
749;23.04.2013;328;503;11,5;100,4;154;8,02;3,92;3;1;1;;7,1;30;10;10;NA
753;23.04.2013;328;350;10,77;98,7;263;7,92;3,97;0,5;1;1;;7,36;NA;10;10;NA
750;23.04.2013;328;0;11,13;97,1;175,5;8,01;4,57;0,5;1;1;;9,85;20;10;10;NA
806;27.04.2013;324;459;11,13;98,8;182,7;7,99;5,13;0,05;1;1;"kein Protokoll vorhanden; wurde bereits am 23.4. gemessen";-1,63;NA;0;0;NA
737;08.05.2013;111;978;11,82;102,4;137,8;8,19;4,09;1000;1;2;SchŸttung 1000?;6,64;NA;4;3;NA
738;08.05.2013;111;578;11,11;101,1;227;8,11;5,95;30;1;2;;11,1;NA;4;3;NA
735;08.05.2013;111;576;11,04;100,1;226;8,11;5,95;30;1;2;;12,5;500;4;3;NA
734;08.05.2013;111;592;11,47;99,8;186,5;8,19;4,48;20;1;2;;11,52;40;4;3;NA
732;08.05.2013;111;459;11,59;103,4;152,9;8,22;3,3;10;1;2;Algen;8,4;NA;4;3;NA
739;08.05.2013;111;0;11,72;101,8;155,7;8,13;4,46;10;1;2;"ganz oben quillt Wasser 20m Ÿber BrŸcke ""Topf""";9,04;NA;4;3;NA
733;08.05.2013;111;503;11,93;104,7;138,7;8,17;3,74;5;1;2;;11,28;150;4;3;NA
736;08.05.2013;111;350;11,01;100,3;268;7,78;4,25;1,5;1;2;um Quellen rundherum viel Wasser;8,5;NA;4;3;NA
747;06.06.2013;111;578;NA;NA;NA;NA;NA;NA;1;1;Wimbachtal gesperrt;NA;NA;1;1;NA
746;06.06.2013;111;978;11,81;101,6;146,3;8,16;4,22;1200;1;1;man steht unter umgefallenem, wackligem Baum;7,93;NA;1;1;NA
743;06.06.2013;111;592;11,62;99,9;196,9;8,16;4,29;15;1;2;;16,74;40;1;1;NA
742;06.06.2013;111;0;11,46;99,4;164,9;8,08;4,57;10;1;2;oberhalb BrŸcke;14,5;300;1;1;NA
741;06.06.2013;111;503;11,76;102,5;141,9;8,2;3,67;3;1;2;SchŸttung gesamt schwer zu sch?tzen;11,15;500;1;1;NA
740;06.06.2013;111;459;11,36;100,2;156,3;8,14;3,47;3;1;2;viel Algen/ Messungen nach Hochwasser;12,4;NA;1;1;NA
745;06.06.2013;111;350;10,91;99,2;269;7,79;4,36;2,5;1;2;alle anderen AusflŸsse viel im Vergleich zu sonst;9,7;NA;1;1;NA
730;18.06.2013;111;978;11,8;101,6;136,4;8,13;3,75;1000;1;2;;11,14;NA;1;1;NA
724;18.06.2013;111;459;11,79;104,3;140,9;8,14;3,24;7;1;2;Algen;20;NA;1;1;NA
725;18.06.2013;111;503;12,13;104,7;127,2;8,17;3,46;3;1;2;;19,8;500;1;1;NA
729;18.06.2013;328;350;10,34;97,3;270;7,77;4,24;2;1;2;;23,87;NA;1;1;NA
728;19.06.2013;111;576;10,66;98,8;225;8,05;6,19;NA;1;2;;22;500;1;1;NA
731;19.06.2013;111;578;11,03;101,1;231;8,13;5,97;100;1;2;SchŸttung lt. E. Proll: 250;28,4;NA;1;1;NA
727;19.06.2013;111;592;11,43;100,6;170,6;8,16;4,24;10;1;2;;22,12;50;1;1;NA
726;19.06.2013;111;0;11,93;102,1;138,5;8,13;3,74;3;1;2;;26;300;1;1;NA
769;01.07.2013;111;978;11,76;101,5;156,3;8,14;3,97;1000;1;2;Schaum;13,38;NA;3;2;NA
767;01.07.2013;111;592;11,43;99,3;182,4;8,12;4,35;15;1;2;;16,52;40;3;2;NA
764;01.07.2013;111;459;11,05;99,2;159,8;8,1;3,28;6;1;2;Algen;15;NA;3;2;NA
765;01.07.2013;111;503;12,29;106,6;142,5;8,19;3,55;4;1;2;;13,89;400;3;2;NA
768;01.07.2013;111;350;10,84;98,4;268;7,76;4,27;2,5;1;2;;11,02;NA;3;2;NA
766;01.07.2013;111;0;11,57;99,8;162,8;8,1;4,22;2;1;1;10m unterhalb BrŸcke;15,46;80;3;2;NA
776;19.07.2013;111;978;11,35;100,6;172;8,01;4,53;200;1;1;;16,1;NA;1;1;NA
777;19.07.2013;111;578;10,99;99,3;226;7,99;6,02;50;1;1;Baum im Bach/Umbau WWA;13,8;NA;1;1;NA
774;19.07.2013;111;576;10,57;96;224;7,96;6,1;30;1;1;;9,61;350;1;1;NA
773;19.07.2013;111;592;11,44;99,3;190;8;4,31;10;1;1;;13,9;30;1;1;NA
770;19.07.2013;111;459;11,25;99,6;144,6;8,01;3,1;5,5;1;1;Algen;15,47;NA;1;1;NA
775;19.07.2013;111;350;10,73;97,8;270;7,64;4,2;4;1;1;;10,2;NA;1;1;NA
771;19.07.2013;111;503;12,08;104,1;133;8,04;3,42;1;1;1;4m oberhalb vom Weg;17,17;300;1;1;NA
804;19.07.2013;111;0;11,63;99,6;156,3;7,89;4,13;1;1;1;;18,92;70;1;1;NA
784;31.07.2013;111;978;11,71;101,5;162,8;8,06;NA;300;1;1;;14,63;NA;4;3;NA
785;31.07.2013;111;578;11,01;99,5;226;8,08;6,05;70;1;2;;13,49;NA;4;3;NA
782;31.07.2013;111;576;11,62;96,1;22,2;8,07;6,17;20;1;2;;12,2;300;4;3;NA
779;31.07.2013;111;503;11,78;101,1;137,1;8,12;3,43;5;1;1;;15,3;200;4;3;NA
778;31.07.2013;111;459;11,5;100,2;150,6;8,08;3,19;5;1;2;;13,9;NA;4;3;NA
781;31.07.2013;111;592;11,46;99,2;179;8,03;4,46;3;1;2;;13,5;25;4;3;NA
783;31.07.2013;111;350;10,86;98;270;7,73;4,16;3;1;2;;13,1;NA;4;3;NA
780;31.07.2013;111;0;11,64;98,9;156,9;8;4,06;2;1;2;;13,78;80;4;3;NA
792;14.08.2013;111;978;11,76;101;163,3;8,07;3,87;200;1;2;;10,4;NA;4;3;NA
793;14.08.2013;111;578;11,04;99,5;224;8,11;6,07;45;1;2;;10,5;NA;4;3;NA
790;14.08.2013;111;576;10,74;97,4;221;8,07;6,16;20;1;2;;10,7;200;4;3;NA
787;14.08.2013;111;503;11,5;100,9;154,8;8,15;3,63;10;1;1;;11,73;100;4;3;NA
786;14.08.2013;111;459;11,45;100,3;165,7;8,05;3,34;4;1;2;;11,74;NA;4;3;NA
789;14.08.2013;111;592;11,59;99,8;177;8,05;4,46;3;1;2;;13,67;25;4;3;NA
791;14.08.2013;111;350;10,85;98;269;7,7;4,25;3;1;2;;10,14;NA;4;3;NA
788;14.08.2013;111;0;11,35;98,1;164,9;7,98;4,23;2;1;2;;11,8;100;4;3;NA
824;02.09.2013;328;978;11,71;99,3;171,1;8,09;4,25;NA;1;2;Probenehmer, Wetter und SchŸttung mu§ nachgetragen werden;7,23;NA;0;0;NA
818;02.09.2013;328;459;11,22;98,2;176,5;8,01;3,39;NA;1;1;Probenehmer nicht bekannt, Datenblatt nicht vorhanden ;9,4;NA;0;0;NA
825;02.09.2013;328;578;10,91;99,3;224;7,99;6;30;1;1;Probenehmer und Wetter mu§ nachgetragen werden- Temperatur Luft nicht genau lesbar;16,56;NA;0;0;NA
821;02.09.2013;328;592;11,32;98,5;183,9;7,97;4,36;15;1;2;Probenehmer und Wetter mu§ nachgetragen werden;10,5;30;0;0;NA
820;02.09.2013;328;0;11,62;100,9;169,3;7,9;4,45;10;1;2;Probenehmer und Wetter mu§ nachgetragen werden;11;1000;0;0;NA
822;02.09.2013;328;576;10,68;97,4;223;;6,18;10;1;2;Probenehmer Wetter nachgetragen/ kein Datenblatt vorhanden;9;35;0;0;NA
823;02.09.2013;328;350;10,85;98,9;268;8,07;4,44;3;1;2;Probenehmer und Wetter mu§ nachgetragen werden;6,51;NA;0;0;NA
819;02.09.2013;328;503;13,53;115,8;166,6;8,11;3,83;1;1;1;SchŸttung gesamt und Probenehmer mu§ nachgetragen werden;10,8;NA;0;0;NA
832;03.10.2013;111;978;11,15;96,5;222;8,05;6,08;50;1;1;neblig kalt, Foto?, Bemerkung nicht lesbar;6,21;NA;10;10;NA
830;03.10.2013;111;576;10,86;98,1;218;8,04;6,07;20;1;1;temp!, neblig kalt, Foto?;7,5;300;10;10;NA
829;03.10.2013;111;592;11,37;97,6;195,2;8,06;4,38;10;1;1; neblig kalt ,Foto?;7,25;35;10;10;NA
826;03.10.2013;111;459;11,16;98;174,2;8,09;3,37;5;1;1;Wetter: neblig kalt, Foto?,Temperatur Luft nicht lesbar;7,91;NA;10;10;NA
828;03.10.2013;111;0;11,25;96,4;180,3;8,01;4,37;5;1;1;Foto?;7,43;150;10;10;NA
827;03.10.2013;111;503;11,16;96,3;162,8;8;3,85;3;1;1;neblig kalt, Foto?;8,45;100;10;10;NA
831;03.10.2013;111;350;10,66;96,3;NA;7,71;4,2;1,5;1;1;neblig kalt, Foto?, Bemerkung nicht lesbar;4,28;NA;10;10;NA
896;15.10.2013;345;576;10,71;96,5;218,6;8,24;5,91;50;1;1;kein original Datenblatt;2,63;NA;0;0;NA
898;15.10.2013;345;978;11,23;97,8;178,4;8,24;4,88;30;1;1;kein original Datenblatt;4,12;NA;0;0;NA
899;15.10.2013;345;578;10,84;97,7;222;8,13;6,03;10;1;1;kein original Datenblatt;2,93;NA;0;0;NA
895;15.10.2013;345;592;11,09;97;197,8;8,23;4,2;4;1;1;kein original Datenblatt;5,46;NA;0;0;NA
892;15.10.2013;345;459;10,95;97,5;180;8,27;3,42;3;1;1;kein original Datenblatt;4,59;NA;0;0;NA
893;15.10.2013;345;503;11,05;96,4;172,9;8,19;3,84;3;1;1;kein original Datenblatt;4,98;NA;0;0;NA
894;15.10.2013;345;0;10,94;95;195,7;8,15;4,58;2;1;1;kein original Datenblatt;3,13;NA;0;0;NA
897;15.10.2013;345;350;10,51;97,1;271;8,19;4,14;1;1;1;kein original Datenblatt;7,53;NA;0;0;NA
834;05.11.2013;334;576;10,38;94,8;219;8,04;6,01;80;1;1;bew?lkt, Batterie leer ohne Pumpe;4,14;NA;0;3;NA
839;05.11.2013;334;592;11,09;96,8;191,5;8,16;4,34;40;1;1;bew?lkt, Batterie leer ohne Pumpe;3,58;NA;0;3;NA
833;05.11.2013;334;578;10,61;97,6;220;7,97;6,05;30;1;1;bew?lkt, Batterie leer ohne Pumpe/kein original Datenblatt;4,6;NA;0;3;NA
838;05.11.2013;334;459;10,86;97,1;174,7;8,13;3,38;5;1;1;bew?lkt, Batterie leer ohne Pumpe;2,22;NA;0;3;NA
837;05.11.2013;334;503;10,94;96,5;169,5;8;3,79;3;1;1;bew?lkt, Batterie leer ohne Pumpe;2,87;25;0;3;NA
836;05.11.2013;334;350;10,54;96,8;270;8,06;4,16;2;1;1;bew?lkt, Batterie leer ohne Pumpe;1,17;NA;0;3;NA
840;06.11.2013;328;978;11,29;98,8;173,5;8;4,42;60;1;1;Regen, mit Pumpe/ kein original Datenblatt;4,05;NA;3;4;NA
851;26.11.2013;328;578;10,72;96,5;219;7,98;6,2;15;1;1;schneefall;-4;NA;6;6;NA
845;26.11.2013;328;503;10,89;91,6;145,4;8,04;3,92;7;1;1;20 munter Steg;-4,46;30;6;6;NA
848;26.11.2013;328;576;10,67;94,2;217,8;8,03;5,9;4;1;1;schneefall;-4;40;6;6;NA
847;26.11.2013;328;592;11,77;97,5;208,7;8,17;4,27;3;1;1;schneefall;-2,8;10;6;6;NA
846;26.11.2013;328;0;11,12;94,4;205,6;7,93;4,59;0,5;1;1;50 m unter Steg;-2,76;10;6;6;NA
849;26.11.2013;328;350;11;97;268;7,98;4,01;0,3;1;1;schneefall;-7,4;NA;6;6;NA
835;27.11.2013;334;0;10,93;95,7;187,1;7,9;4,48;4;1;1;bew?lkt, Batterie leer ohne Pumpe;3,84;NA;6;3;NA
844;28.11.2013;328;459;11,27;97,3;175,6;7,98;3,62;3;1;1;schneefall;3,73;NA;3;6;NA
850;28.11.2013;328;978;10,55;90,5;207,1;7,72;4,79;0,1;1;1;;-5,49;NA;3;6;NA
891;09.12.2013;334;578;11,1;98,4;218,3;8,13;6;20;1;1;bew?lkt;0,82;20;1;3;NA
888;09.12.2013;334;576;10,87;95,8;215,6;8,13;5,81;6;1;1;bew?lkt;1,32;NA;1;3;NA
884;09.12.2013;334;459;11,33;99;169,5;8,21;3,62;5;1;1;bew?lkt;3,8;NA;1;3;NA
885;09.12.2013;334;503;10,79;92,8;175,9;8,07;4,03;5;1;1;bew?lkt;2,8;10;1;3;NA
887;09.12.2013;334;592;11,7;98;205,1;8,18;4,38;3;1;1;bew?lkt;-0,26;15;1;3;NA
889;09.12.2013;334;350;10,98;98,3;265;8,07;4,12;0,5;1;1;bew?lkt;2,94;NA;1;3;NA
886;09.12.2013;328;0;11,41;96,8;207,8;7,97;4,64;0,1;1;1;bew?lkt;1,1;1;1;3;NA
890;09.12.2013;334;978;10,4;89,6;211,9;7,77;4,62;0,05;1;1;bw?lkt;0,33;NA;1;3;NA
911;18.12.2013;334;578;11,04;98,7;214,5;8,07;6,04;20;1;1;sonnig;-0,6;NA;1;1;NA
908;18.12.2013;334;576;11,05;97,6;214,4;8,08;5,73;5;1;1;sonnig;-0,05;60;1;1;NA
905;18.12.2013;334;503;10,78;94,1;183,6;8,03;3,46;5;1;1;sonnig;3,09;15;1;1;NA
904;18.12.2013;334;459;11,09;98,8;176,8;8,21;3,1;4;1;1;sonnig;3,38;NA;1;1;NA
907;18.12.2013;334;592;11,52;98,3;213,4;8,18;4,27;2;1;1;sonnig;-0,37;12;1;1;NA
909;18.12.2013;334;350;10,98;98,5;264;8,07;4,02;0,3;1;1;sonnig;3,85;NA;1;1;NA
906;18.12.2013;334;0;11,28;96,7;210,3;7,95;4,08;0,3;1;1;sonnig;-1,49;15;1;1;NA
910;19.12.2013;334;978;10,61;93,1;214,7;7,99;4,48;0,2;1;1;sonnig;-1,35;NA;1;1;NA
971;02.01.2014;328;578;10,84;98,5;217;8,2;3,53;25;1;1;wolkig;0,12;NA;1;3;NA
964;02.01.2014;328;459;10,97;98,5;171,9;8,31;3,67;4;1;1;wolkig;4,3;NA;1;3;NA
968;02.01.2014;328;576;10,72;96,6;215,1;8,19;3,32;3;1;1;bew?lkt;-2,7;30;1;3;NA
965;02.01.2014;328;503;10,48;91,8;184,5;8,49;4,1;1;1;1;wolkig;0,5;5;1;3;NA
970;02.01.2014;328;978;10,73;94,5;215;8,13;2,33;0;1;1;H?hlen?ffnung ist trocken;0,73;NA;1;3;NA
967;03.01.2014;334;592;11,43;98,4;211,6;8,37;3,64;2;1;1;;-1,01;7;3;0;NA
969;03.01.2014;334;350;10,85;98,7;262;8,3;3,35;0,2;1;1;wolkig;2,81;NA;3;0;NA
966;03.01.2014;334;0;11;95,1;218,3;8,05;3,61;0,1;1;1;;-0,94;10;3;0;NA
1025;15.01.2014;334;578;10,83;98,9;218,3;8,26;5,44;15;1;1;Schneefall;0,32;NA;3;6;NA
924;15.01.2014;334;459;10,92;98,3;177,5;8,34;3,61;3;1;1;Schnee/Regen;3,95;NA;3;6;NA
928;15.01.2014;334;576;10,91;97,3;217,9;8,25;5,21;2;1;1;Schnee/Regen;-0,25;25;3;6;NA
930;15.01.2014;334;978;10,73;94,9;216,3;8,14;4,77;1;1;1;Schnee/Regen;0,41;NA;3;6;NA
925;15.01.2014;334;503;10,37;91,3;187,4;8,17;4,05;1;1;1;Schnee/Regen;3,59;10;3;6;NA
927;15.01.2014;334;592;11,46;98,5;214,1;8,4;2,12;0,5;1;1;Schnee/Regen;0,4;6;3;6;NA
929;15.01.2014;334;350;10,84;98,4;265;8,3;3,28;0,2;1;1;Schnee/Regen;-2,42;NA;3;6;NA
926;15.01.2014;334;0;10,96;95,2;220;8,1;4,36;0,01;1;1;30 m unter Steg;0,24;1;3;6;NA
950;28.01.2014;334;978;10,54;93,8;219;8,24;3,8;NA;1;1;Schneeschauer;-6,9;NA;6;6;NA
951;28.01.2014;334;578;10,9;99;219,7;8,31;5,58;20;1;1;Schneeschauer;-1,19;NA;6;6;NA
944;28.01.2014;334;459;10,99;99,1;173;8,41;3,39;3;1;1;Schneeschauer;-4,04;NA;6;6;NA
948;28.01.2014;334;576;10,68;97,2;218;8,28;5,06;3;1;1;Schneeschauer;-1,13;40;6;6;NA
947;28.01.2014;334;592;11,28;98,3;212,7;8,43;4,3;0,5;1;1;Schneeschauer;-0,46;5;6;6;NA
945;28.01.2014;334;503;10,1;89;192,2;8,12;3,73;0,5;1;1;Schneeschauer;-3,92;5;6;6;NA
949;28.01.2014;334;350;10,76;98,5;264;8,42;3,82;0,15;1;1;Schneeschauer;-2,68;NA;6;6;NA
946;28.01.2014;334;0;10,93;95,8;223;8,1;4,44;0,1;1;1;urspr. Messpunkt trocken/Messung 2m unterhalb;-1,14;2;6;6;NA
990;12.02.2014;334;978;10,46;94,3;204,4;8,16;3,78;NA;1;1;bedeckt;-3;NA;3;3;NA
991;12.02.2014;328;578;10,76;98,4;219,4;8,19;5,44;20;1;1;bedeckt;0,22;NA;3;3;NA
988;12.02.2014;328;576;10,78;97;219;8,2;5,34;2;1;1;bedeckt;1,46;40;3;3;NA
987;12.02.2014;334;592;11,33;98,2;219,5;8,31;3,54;0,3;1;1;bedeckt;-0,52;3;3;3;NA
989;12.02.2014;334;350;11;98,8;264;8,34;2,99;0,1;1;1;bedeckt;-1,83;NA;3;3;NA
986;12.02.2014;334;0;11,05;95,6;239;8,01;3,84;0,1;1;1;bedeckt;-0,3;5;3;3;NA
984;13.02.2014;334;459;10,97;98,8;177,9;8,28;2,64;1;1;1;bedeckt;2;NA;3;3;NA
985;13.02.2014;334;503;10,78;88;204,2;7,91;2,98;0,3;1;1;bedeckt;0,74;3;3;3;NA
1011;24.02.2014;334;578;10,96;98,2;221;8,12;4,35;10;1;1;sonnig;-2,3;NA;1;1;NA
1008;24.02.2014;334;576;10,86;96,5;219,6;8,08;3,93;1;1;1;sonnig;-3,33;45;1;1;NA
1007;24.02.2014;334;592;11,41;97,8;216,1;8,23;2,85;0,5;1;1;sonnig;-1,31;3;1;1;NA
1005;24.02.2014;334;503;10,17;89,1;199,9;7,98;2,6;0,5;1;1;sonnig;2,15;5;1;1;NA
1009;24.02.2014;334;350;10,84;98,8;261;8,18;3,26;0,05;1;1;sonnig;1,6;NA;1;1;NA
1004;25.02.2014;334;459;11,06;98,4;178,1;8,18;3,05;2;1;1;sonnig;3,25;NA;1;1;NA
1006;25.02.2014;334;0;11,12;96,4;232;7,82;3,88;0,1;1;1;sonnig;-1,15;5;1;1;NA
1010;25.02.2014;334;978;10,57;92,9;215,1;;4,46;0,1;1;1;sonnig;-0,34;NA;1;1;NA
1045;12.03.2014;328;503;10,9;94;180,5;7,93;3,7;2;1;1;sonnig;8,82;10;1;1;NA
1044;12.03.2014;334;459;11,15;98,4;168,4;8,15;3,07;1;1;1;sonnig;8,06;NA;1;1;NA
1047;12.03.2014;328;592;11,43;97,7;212,3;8,18;3,89;1;1;1;sonnig;6,15;10;1;1;NA
1050;12.03.2014;334;978;10,93;94,9;204,8;8,03;3,26;0,3;1;1;sonnig;4,15;NA;1;1;NA
1046;12.03.2014;328;0;11,26;96,2;229;7,83;4,22;0,1;1;1;sonnig;2,7;7;1;1;NA
1051;13.03.2014;334;578;11,05;98;221;8,13;5,76;25;1;1;sonnig;0,25;NA;1;1;NA
1048;13.03.2014;334;576;10,86;95,8;219,8;8,16;5,44;2;1;1;sonnig;0,83;30;1;1;NA
1049;13.03.2014;334;350;11,05;98,4;264;8,37;3,77;0,1;1;1;sonnig;7,07;NA;1;1;NA
1027;25.03.2014;328;503;10,75;94,2;175,3;7,96;3,77;5;1;1;;-0,42;10;6;3;NA
1026;25.03.2014;328;459;11,04;99,3;176,1;8,1;3,45;3;1;1;;1,48;NA;6;3;NA
1028;25.03.2014;334;0;11,11;97,3;187,6;7,79;4,56;1;1;1;;1,48;10;6;3;NA
1033;26.03.2014;334;578;10,84;98,5;222;8,02;5,73;10;1;1;;9,44;NA;3;0;NA
1030;26.03.2014;334;576;10,66;96,5;220;8,07;5,6;1;1;1;;6,48;40;3;0;NA
1029;26.03.2014;334;592;11,41;98,9;206,5;8,17;4,12;0,5;1;1;;-0,66;5;3;0;NA
1032;26.03.2014;334;978;11,17;97,7;174,6;8,03;4,35;0,3;1;1;;1,59;NA;3;0;NA
1031;26.03.2014;334;350;10,98;98,7;263;8,31;3,43;0,2;1;1;;0,56;NA;3;0;NA
1071;09.04.2014;345;578;10,49;98,4;223;8,09;5,59;10;1;1;;3,45;NA;3;4;NA
1070;09.04.2014;345;978;11,68;100,1;153,9;7,99;3,81;1,5;1;1;;3,54;NA;3;4;NA
1066;09.04.2014;345;0;11,38;97,7;172,5;7,93;4,38;1;1;1;20m unterhalb der BrŸcke;4,87;30;3;4;NA
1068;09.04.2014;345;576;10,74;95,8;220;8,07;5,54;0,5;1;1;;3,84;40;3;4;NA
1064;10.04.2014;345;459;11,29;99,1;174,2;8,07;4,7;3;1;1;;2,33;NA;4;4;NA
1067;10.04.2014;345;459;11,53;99,2;185,3;7,97;4,25;0,5;1;1;;3,75;8;4;4;NA
1065;10.04.2014;328;503;11,13;96,6;166,2;8,16;3,74;0,5;1;1;;3,71;35;4;4;NA
1069;10.04.2014;345;350;10,94;99,4;264;7,79;3,65;0,1;1;1;;0,75;NA;4;4;NA
1091;22.04.2014;345;578;10,74;98,3;225;8,06;4,87;12;1;1;;11,64;NA;1;3;NA
1084;22.04.2014;345;459;11,06;98,6;174,3;7,99;3,23;4;1;1;;10,03;NA;1;3;NA
1090;22.04.2014;345;978;11,58;100,8;164,5;8,18;4,22;2;1;1;;7,3;NA;1;3;NA
1086;22.04.2014;345;0;11,03;96,8;183,4;7,9;5,8;1,5;1;1;Ger?t/Batterie leer/ 30 m unter Steg;8,6;35;1;3;NA
1085;22.04.2014;345;503;11,44;100,4;167,8;8,08;3,95;1;1;1;5m unterhalb der BrŸcke;8,98;40;1;3;NA
1087;23.04.2014;328;592;11,33;99;184,5;8,07;4,36;1;1;1;;15,63;20;1;1;NA
1089;23.04.2014;345;350;10,8;99;265;8,14;4,07;0,1;1;1;;10,73;NA;1;1;NA
1121;07.05.2014;111;978;11,5;99,6;151,3;7,9;5,4;1000;1;1;kŸhl und bedeckt ab 11Uhr Regen  Temperaturmessger?t defekt/Wassertemp. von Sonde ;10;NA;0;4;NA
1124;07.05.2014;111;576;10,92;98,8;211,4;8,26;7;150;1;2;kŸhl und bedeckt ab 11 Uhr RegenTemperaturmessger?t defekt/Wassertemp. von Sonde;NA;NA;0;3;NA
1127;07.05.2014;111;578;10,95;99,4;221;8,21;7,1;50;1;1;KŸhl und bedeckt ab 11 Uhr Regen Tl: im Auto abgelesen;10,5;50;0;3;NA
1126;07.05.2014;111;503;11,47;100,6;156,1;8,12;5,1;6;1;2;Temperaturmessger?t defekt/Wassertemp. von Sonde Messung am Weg;NA;NA;0;3;NA
1123;07.05.2014;111;592;11,4;98,6;183,1;8;5,7;5;1;2;kŸhl und bedeckt ab 11Uhr Regen Temperaturmessger?t defekt/Wassertemp. von Sonde;NA;40;0;4;NA
1120;07.05.2014;111;459;11,18;99,3;162,2;8,14;4,6;4;1;1;kŸhl und bedeckt ab 11Uhr Regen  Temperaturmessger?t defekt/Wassertemp. von Sonde ;12;NA;0;3;NA
1122;07.05.2014;111;0;11,38;98,2;172,8;8,18;5,7;4;1;2;kŸhl und bedeckt ab 11Uhr Regen                 Temperaturmessger?t defekt/Wassertemp. von Sonde;NA;300;0;4;NA
